,Airline,Source,Destination,Total_Stops,Additional_Info,Price,Date,Month,Year,Arrival_hour,Arrival_min,Dep_hour,Dep_min,Duration_hour,Duration_min
364,4,3,0,1.0,8,14231.0,24,3,2019,4,45,16,55,11,50
365,1,2,1,1.0,8,8425.0,15,5,2019,6,50,5,15,25,35
366,6,2,1,1.0,8,9646.0,12,6,2019,22,30,7,5,15,25
367,3,1,4,0.0,8,7295.0,3,3,2019,17,5,14,40,2,25
368,0,3,0,1.0,8,5162.0,9,4,2019,10,30,6,50,3,40
369,3,0,5,0.0,8,6860.0,9,3,2019,21,20,18,25,2,55
370,10,2,1,0.0,8,6216.0,15,4,2019,9,10,6,0,3,10
371,0,3,0,1.0,8,5192.0,24,5,2019,19,25,7,35,11,50
372,3,0,2,0.0,8,4823.0,9,4,2019,22,50,20,0,2,50
373,8,0,2,0.0,7,3919.0,3,4,2019,12,20,9,30,2,50
374,3,4,3,0.0,8,2754.0,3,6,2019,20,35,19,5,1,30
375,6,2,1,1.0,8,9315.0,9,5,2019,19,0,7,30,11,30
376,6,2,1,1.0,8,11667.0,27,3,2019,18,50,10,0,8,50
377,4,3,0,1.0,5,6224.0,12,6,2019,4,40,8,25,20,15
378,1,3,0,2.0,8,13349.0,24,3,2019,5,35,9,25,20,10
379,4,0,5,1.0,5,11087.0,18,3,2019,9,0,16,55,16,5
380,6,2,1,1.0,8,15603.0,6,3,2019,1,35,13,0,12,35
381,4,2,1,2.0,8,15129.0,9,5,2019,12,35,19,30,17,5
382,3,0,2,0.0,8,4823.0,9,4,2019,19,55,16,55,3,0
383,10,3,0,1.0,8,8452.0,1,5,2019,22,40,7,10,15,30
384,6,2,1,1.0,8,12524.0,6,6,2019,19,0,7,30,11,30
385,8,1,4,0.0,8,3384.0,27,3,2019,20,5,17,45,2,20
386,4,2,1,1.0,5,10262.0,1,6,2019,19,0,19,15,23,45
387,8,4,3,0.0,7,1965.0,18,6,2019,14,45,13,15,1,30
388,3,3,0,0.0,8,4804.0,18,5,2019,0,50,22,15,2,35
389,4,2,1,1.0,8,16079.0,27,5,2019,19,0,18,15,24,45
390,4,2,1,2.0,8,13292.0,1,6,2019,19,0,21,25,21,35
391,0,2,1,1.0,8,6751.0,9,5,2019,13,25,7,55,5,30
392,1,2,1,1.0,8,8669.0,15,5,2019,19,15,7,0,12,15
393,3,2,1,1.0,8,14871.0,3,3,2019,1,35,17,30,8,5
394,4,2,1,1.0,5,12898.0,21,5,2019,19,0,14,0,5,0
395,8,0,2,0.0,7,3919.0,6,6,2019,12,20,9,30,2,50
396,6,2,1,1.0,8,36983.0,1,3,2019,19,15,12,50,6,25
397,3,1,4,0.0,8,3597.0,3,6,2019,21,55,19,35,2,20
398,1,0,5,0.0,8,10741.0,9,3,2019,19,45,17,0,2,45
399,1,3,0,2.0,8,11432.0,6,6,2019,5,35,16,50,12,45
400,4,0,5,1.0,5,11087.0,12,3,2019,10,45,18,55,15,50
401,4,2,1,2.0,8,13292.0,3,6,2019,12,35,9,35,27,0
402,1,2,1,3.0,8,10493.0,15,6,2019,7,40,5,15,26,25
403,2,0,5,0.0,8,7631.0,9,3,2019,10,40,7,45,2,55
404,1,2,1,2.0,8,13381.0,6,6,2019,7,40,6,50,24,50
405,4,3,0,1.0,8,13731.0,6,6,2019,4,40,20,0,8,40
406,1,2,1,2.0,8,11911.0,21,5,2019,7,40,5,55,25,45
407,3,0,2,0.0,8,4591.0,18,4,2019,2,20,23,30,2,50
408,6,2,1,1.0,8,14848.0,3,6,2019,19,15,13,0,6,15
409,6,2,1,1.0,8,8266.0,12,6,2019,19,15,8,45,10,30
410,1,2,1,2.0,8,12392.0,18,5,2019,19,15,17,15,26,0
411,4,3,0,1.0,8,13044.0,12,6,2019,12,0,18,55,17,5
412,4,2,1,1.0,5,12898.0,21,5,2019,4,25,7,5,21,20
413,4,2,1,1.0,8,12242.0,21,3,2019,4,25,22,50,5,35
414,3,0,2,0.0,8,3943.0,18,5,2019,13,0,10,10,2,50
415,10,3,0,1.0,8,11105.0,24,3,2019,22,10,20,20,25,50
416,4,3,0,1.0,8,14388.0,12,5,2019,9,20,21,10,12,10
417,4,2,1,2.0,8,13014.0,18,5,2019,12,35,19,30,17,5
418,6,2,1,1.0,8,15411.0,6,3,2019,18,50,10,20,8,30
419,4,2,1,1.0,8,16289.0,9,3,2019,18,50,19,45,23,5
420,3,2,1,1.0,8,6442.0,15,5,2019,16,10,6,50,9,20
421,4,3,0,1.0,5,10844.0,18,5,2019,16,20,8,25,7,55
422,4,4,3,0.0,8,5678.0,18,5,2019,11,50,10,20,1,30
423,3,0,2,0.0,8,6906.0,12,4,2019,2,20,23,30,2,50
424,8,1,4,0.0,7,3543.0,21,5,2019,12,0,9,45,2,15
425,4,2,1,1.0,8,14714.0,6,6,2019,19,0,9,0,10,0
426,11,0,5,0.0,8,11793.0,3,3,2019,18,35,16,0,2,35
427,6,2,1,1.0,8,14323.0,15,5,2019,19,15,11,30,7,45
428,8,0,2,0.0,8,3971.0,9,4,2019,0,5,21,10,2,55
429,10,3,0,1.0,8,8452.0,6,5,2019,22,40,20,20,26,20
430,10,0,2,0.0,8,5403.0,12,4,2019,9,40,7,0,2,40
431,6,2,1,1.0,8,13727.0,9,5,2019,21,0,10,0,11,0
432,1,3,0,2.0,8,12639.0,1,4,2019,5,25,10,0,19,25
433,4,0,2,0.0,5,5198.0,18,4,2019,18,10,15,15,2,55
434,10,0,2,0.0,8,4878.0,1,6,2019,22,15,19,30,2,45
435,4,2,1,1.0,5,12373.0,18,5,2019,19,0,19,45,23,15
436,6,2,1,1.0,5,8552.0,3,3,2019,16,10,7,10,9,0
437,10,2,1,0.0,8,6741.0,21,4,2019,17,50,14,40,3,10
438,6,2,1,1.0,8,6481.0,9,4,2019,19,15,12,50,6,25
439,6,2,1,1.0,8,7354.0,6,6,2019,19,15,10,35,8,40
440,1,0,2,0.0,8,5228.0,21,4,2019,23,55,21,5,2,50
441,4,3,0,1.0,5,10844.0,12,5,2019,20,45,8,25,12,20
442,3,2,1,1.0,8,6347.0,18,5,2019,12,10,6,50,5,20
443,1,0,5,1.0,8,5013.0,15,3,2019,12,15,8,15,4,0
444,4,3,0,1.0,5,9663.0,9,6,2019,4,40,18,55,9,45
445,3,0,2,0.0,8,4823.0,6,4,2019,21,20,18,25,2,55
446,1,2,1,2.0,8,13381.0,24,6,2019,19,15,16,55,26,20
447,8,1,4,0.0,7,3543.0,1,6,2019,12,0,9,45,2,15
448,4,3,0,1.0,5,9663.0,15,5,2019,4,40,18,55,9,45
449,4,3,0,1.0,5,7064.0,1,4,2019,19,50,18,55,24,55
450,4,2,1,1.0,5,10262.0,9,6,2019,19,0,7,5,11,55
451,1,2,1,2.0,8,13013.0,1,6,2019,19,15,10,55,8,20
452,4,2,1,2.0,8,15339.0,27,6,2019,12,35,19,10,17,25
453,2,0,2,0.0,8,4937.0,18,4,2019,14,30,11,40,2,50
454,3,2,1,1.0,8,6818.0,6,6,2019,12,10,5,5,7,5
455,1,2,1,2.0,8,10441.0,18,5,2019,19,15,22,0,21,15
456,4,2,1,1.0,5,5177.0,3,4,2019,19,0,14,0,5,0
457,3,1,4,0.0,8,3858.0,27,6,2019,14,0,11,35,2,25
458,3,3,0,1.0,8,6534.0,18,5,2019,2,15,21,0,5,15
459,6,2,1,1.0,8,6795.0,15,6,2019,1,30,10,20,15,10
460,6,2,1,1.0,8,9736.0,3,6,2019,19,15,7,30,11,45
461,4,0,2,0.0,8,7229.0,1,5,2019,22,50,19,50,3,0
462,8,2,1,1.0,8,4957.0,24,4,2019,22,50,17,55,4,55
463,3,0,5,0.0,8,7648.0,9,3,2019,8,45,6,0,2,45
464,8,3,0,0.0,8,3873.0,15,6,2019,17,25,14,55,2,30
465,4,3,0,1.0,8,14388.0,12,5,2019,4,40,18,55,9,45
466,3,3,0,0.0,8,5618.0,6,3,2019,19,55,17,15,2,40
467,6,2,1,1.0,8,7408.0,9,6,2019,1,30,19,0,6,30
468,0,2,1,1.0,8,13774.0,3,3,2019,22,15,16,45,5,30
469,10,0,2,0.0,8,4668.0,3,5,2019,9,40,7,0,2,40
470,4,2,1,2.0,8,13082.0,21,3,2019,4,25,18,20,34,5
471,1,2,1,1.0,8,8669.0,3,6,2019,19,15,3,50,15,25
472,3,2,1,1.0,8,6316.0,24,6,2019,1,30,16,0,9,30
473,4,2,1,1.0,5,12583.0,6,3,2019,4,25,22,20,6,5
474,10,0,5,0.0,8,7923.0,9,3,2019,18,50,16,10,2,40
475,2,2,1,1.0,8,7378.0,3,3,2019,12,50,7,0,5,50
476,10,0,2,0.0,8,4878.0,3,6,2019,22,15,19,30,2,45
477,4,3,0,1.0,5,10844.0,18,5,2019,19,50,16,30,27,20
478,4,0,2,0.0,8,7229.0,3,4,2019,11,20,8,20,3,0
479,8,2,1,1.0,8,6297.0,21,5,2019,11,20,6,5,5,15
480,4,3,0,1.0,5,8529.0,12,6,2019,12,0,20,0,16,0
481,6,2,1,1.0,8,13727.0,18,5,2019,21,0,14,0,7,0
482,8,3,0,1.0,8,6643.0,24,5,2019,17,15,8,35,8,40
483,6,2,1,1.0,8,10197.0,9,5,2019,19,0,10,0,9,0
484,8,3,0,0.0,8,4911.0,21,4,2019,0,40,22,20,2,20
485,3,1,4,0.0,8,6482.0,6,3,2019,7,35,5,15,2,20
486,4,0,5,1.0,8,26890.0,1,3,2019,15,15,8,55,6,20
487,3,3,0,1.0,8,3717.0,18,5,2019,23,45,19,20,4,25
488,3,1,4,0.0,8,3597.0,1,6,2019,15,35,13,15,2,20
489,1,0,5,2.0,8,10846.0,18,3,2019,22,10,11,5,11,5
490,1,0,5,1.0,8,14069.0,1,3,2019,22,45,5,50,16,55
491,4,2,1,1.0,5,5177.0,1,4,2019,12,35,22,50,13,45
492,1,2,1,2.0,8,14641.0,6,3,2019,7,40,5,55,25,45
493,3,2,1,1.0,8,6442.0,6,6,2019,22,30,8,35,13,55
494,1,2,1,1.0,8,5704.0,21,3,2019,23,0,17,45,5,15
495,4,3,0,1.0,5,9663.0,6,5,2019,9,20,14,5,19,15
496,4,2,1,1.0,8,14714.0,6,6,2019,4,25,20,55,7,30
497,4,2,1,1.0,5,5406.0,1,4,2019,19,0,10,0,9,0
498,10,3,0,1.0,8,8610.0,15,5,2019,20,20,20,20,24,0
499,4,2,1,2.0,8,14237.0,12,6,2019,12,35,18,25,18,10
500,3,0,2,0.0,8,4823.0,9,6,2019,10,5,7,10,2,55
501,3,4,3,0.0,8,2227.0,27,3,2019,21,35,20,5,1,30
502,4,2,1,1.0,5,12373.0,18,5,2019,4,25,7,5,21,20
503,1,2,1,1.0,8,8372.0,6,6,2019,19,15,13,0,6,15
504,4,2,1,1.0,8,17024.0,3,3,2019,4,25,13,55,14,30
505,1,4,3,0.0,8,3100.0,27,5,2019,22,25,21,5,1,20
506,4,2,1,1.0,5,14053.0,9,3,2019,19,45,6,50,12,55
507,3,1,4,0.0,8,3540.0,9,5,2019,7,40,5,15,2,25
508,10,3,0,1.0,8,9345.0,21,5,2019,18,50,20,20,22,30
509,4,2,1,2.0,5,10368.0,1,6,2019,4,25,5,30,22,55
510,4,0,5,1.0,8,26890.0,1,3,2019,12,25,7,0,5,25
511,8,4,3,0.0,8,5755.0,9,3,2019,10,15,8,50,1,25
512,4,0,5,1.0,5,7832.0,21,3,2019,16,10,8,55,7,15
513,4,3,0,1.0,8,14388.0,6,5,2019,20,45,8,25,12,20
514,1,2,1,2.0,8,8839.0,27,6,2019,9,25,13,15,20,10
515,1,2,1,2.0,8,22096.0,3,3,2019,19,15,22,0,21,15
516,10,1,4,0.0,8,3687.0,27,5,2019,9,20,7,5,2,15
517,6,2,1,1.0,8,9627.0,15,5,2019,19,0,8,30,10,30
518,6,2,1,1.0,8,13542.0,21,3,2019,1,35,11,30,14,5
519,3,0,2,0.0,8,4423.0,27,4,2019,6,50,4,0,2,50
520,3,2,1,2.0,8,8899.0,3,3,2019,21,20,4,55,16,25
521,8,2,1,1.0,8,5583.0,21,4,2019,11,20,6,5,5,15
522,0,2,1,1.0,8,6752.0,27,5,2019,6,35,16,45,13,50
523,8,1,4,0.0,7,3543.0,21,5,2019,10,35,8,20,2,15
524,4,0,5,1.0,5,7832.0,21,3,2019,15,15,8,0,7,15
525,1,3,0,2.0,8,10991.0,1,5,2019,8,55,5,50,27,5
526,4,2,1,1.0,5,12898.0,27,5,2019,12,35,9,0,27,35
527,4,2,1,1.0,5,12898.0,27,5,2019,19,0,14,0,5,0
528,2,0,2,0.0,8,3398.0,24,5,2019,14,30,11,40,2,50
529,1,2,1,0.0,8,5201.0,24,4,2019,8,0,5,10,2,50
530,1,3,0,2.0,8,13873.0,6,5,2019,1,20,10,0,15,20
531,1,2,1,1.0,8,7384.0,15,6,2019,23,0,17,40,5,20
532,4,2,1,1.0,5,10262.0,6,6,2019,4,25,18,15,10,10
533,4,3,0,1.0,5,10031.0,24,3,2019,12,0,8,25,27,35
534,4,3,0,1.0,5,12384.0,6,5,2019,19,10,9,35,9,35
535,4,3,0,1.0,5,7757.0,9,5,2019,18,15,14,5,28,10
536,4,0,5,1.0,8,17261.0,6,3,2019,11,25,21,25,14,0
537,8,1,4,0.0,8,7298.0,1,3,2019,12,5,9,30,2,35
538,4,0,2,0.0,8,7229.0,6,4,2019,18,10,15,15,2,55
539,3,3,0,0.0,8,4174.0,1,4,2019,7,15,4,40,2,35
540,3,3,0,1.0,8,5699.0,18,5,2019,22,15,17,35,4,40
541,1,3,0,0.0,8,4880.0,24,4,2019,16,45,14,15,2,30
542,1,2,1,1.0,8,15284.0,6,3,2019,19,15,8,0,11,15
543,4,3,0,1.0,8,13759.0,24,3,2019,16,20,8,25,7,55
544,10,3,0,1.0,8,16092.0,24,3,2019,18,45,9,55,8,50
545,3,4,3,0.0,8,4392.0,9,3,2019,7,45,6,20,1,25
546,4,2,1,1.0,5,10262.0,24,6,2019,12,35,20,55,15,40
547,8,3,0,0.0,7,3841.0,12,6,2019,9,30,6,55,2,35
548,2,0,2,0.0,8,5048.0,1,6,2019,10,40,7,45,2,55
549,1,3,0,1.0,8,11096.0,21,5,2019,20,25,7,0,13,25
550,3,2,1,1.0,8,5073.0,24,4,2019,12,10,7,35,4,35
551,4,2,1,1.0,8,19828.0,3,3,2019,4,25,9,55,18,30
552,10,1,4,0.0,8,3739.0,21,3,2019,9,20,7,5,2,15
553,1,2,1,2.0,8,10598.0,9,3,2019,19,15,5,0,38,15
554,4,0,2,0.0,5,7229.0,15,6,2019,22,0,18,55,3,5
555,10,3,0,1.0,8,8610.0,1,4,2019,18,50,17,0,25,50
556,10,2,1,0.0,8,6216.0,9,5,2019,17,50,14,40,3,10
557,1,0,2,0.0,8,6961.0,9,6,2019,16,10,13,20,2,50
558,4,3,0,1.0,5,10703.0,6,5,2019,21,5,9,35,11,30
559,4,3,0,1.0,8,14151.0,15,5,2019,23,35,17,0,6,35
560,4,3,0,1.0,5,8586.0,9,5,2019,10,5,6,30,27,35
561,3,3,0,0.0,8,4488.0,12,4,2019,22,55,20,20,2,35
562,6,2,1,1.0,8,7408.0,15,6,2019,1,30,18,0,7,30
563,4,2,1,0.0,5,5443.0,18,4,2019,14,15,11,0,3,15
564,4,3,0,1.0,5,10539.0,12,6,2019,19,10,9,35,9,35
565,6,2,1,1.0,8,7723.0,1,6,2019,1,30,13,0,12,30
566,6,2,1,1.0,8,15411.0,6,3,2019,18,50,7,30,11,20
567,4,0,2,0.0,8,7229.0,21,5,2019,10,10,7,10,3,0
568,3,3,0,0.0,8,4804.0,21,6,2019,22,55,20,20,2,35
569,4,4,3,0.0,5,4050.0,3,3,2019,4,25,2,55,1,30
570,4,3,0,1.0,8,14151.0,18,5,2019,19,10,17,0,26,10
571,8,2,1,1.0,8,4957.0,6,4,2019,22,50,17,55,4,55
572,1,0,5,0.0,8,7591.0,3,3,2019,23,55,21,10,2,45
573,4,3,0,1.0,5,11134.0,24,3,2019,22,35,13,55,8,40
574,3,2,1,1.0,8,6600.0,27,5,2019,12,10,5,5,7,5
575,1,0,5,0.0,8,4966.0,9,3,2019,23,55,21,10,2,45
576,1,2,1,2.0,8,15481.0,1,6,2019,7,40,6,50,24,50
577,8,3,0,0.0,8,5515.0,1,3,2019,0,40,22,20,2,20
578,4,2,1,1.0,8,14714.0,15,6,2019,19,0,8,0,11,0
579,2,2,1,1.0,8,4959.0,15,6,2019,19,35,10,35,9,0
580,4,0,2,0.0,8,7229.0,21,4,2019,14,5,11,10,2,55
581,1,2,1,0.0,8,6094.0,15,5,2019,21,10,18,5,3,5
582,0,3,0,0.0,8,4409.0,24,4,2019,12,55,10,20,2,35
583,6,2,1,1.0,8,9794.0,18,5,2019,19,0,6,0,13,0
584,4,4,3,0.0,8,5678.0,3,4,2019,4,20,2,55,1,25
585,3,2,1,1.0,8,6442.0,15,6,2019,16,10,8,35,7,35
586,10,0,2,0.0,8,4878.0,18,5,2019,9,40,7,0,2,40
587,4,3,0,1.0,5,12446.0,24,3,2019,10,5,21,10,12,55
588,4,2,1,2.0,8,16704.0,9,5,2019,4,25,23,5,29,20
589,4,0,5,1.0,5,9134.0,15,3,2019,10,45,5,45,5,0
590,4,3,0,1.0,5,8586.0,15,5,2019,4,40,20,0,8,40
591,4,0,2,0.0,5,7229.0,1,6,2019,10,10,7,10,3,0
592,4,0,2,0.0,5,6144.0,21,4,2019,10,10,7,10,3,0
593,1,0,2,0.0,8,6961.0,18,5,2019,12,45,10,0,2,45
594,4,3,0,1.0,5,10844.0,9,5,2019,4,40,16,30,12,10
595,3,1,4,0.0,8,3597.0,21,5,2019,21,55,19,35,2,20
596,8,0,5,1.0,8,7139.0,21,3,2019,18,15,10,20,7,55
597,1,4,3,2.0,8,25139.0,6,3,2019,15,15,9,40,29,35
598,4,2,1,2.0,5,10368.0,1,6,2019,12,35,9,40,26,55
599,1,2,1,1.0,8,5117.0,6,4,2019,9,25,20,40,12,45
600,6,2,1,1.0,8,9211.0,18,5,2019,19,15,11,40,7,35
601,8,3,0,0.0,8,4174.0,15,4,2019,19,40,17,10,2,30
602,6,2,1,1.0,8,10786.0,27,5,2019,19,15,7,30,11,45
603,4,0,5,1.0,5,9134.0,15,3,2019,7,40,8,0,23,40
604,4,2,1,2.0,8,13376.0,1,6,2019,4,25,14,35,13,50
605,1,0,5,1.0,8,6955.0,21,3,2019,10,50,22,0,12,50
606,4,3,0,1.0,5,10844.0,9,5,2019,18,15,8,25,9,50
607,0,3,0,0.0,8,3807.0,1,4,2019,22,25,19,55,2,30
608,4,3,0,1.0,5,9663.0,1,5,2019,12,0,14,5,21,55
609,4,2,1,1.0,5,12373.0,9,5,2019,4,25,2,15,26,10
610,8,0,2,0.0,8,4991.0,1,5,2019,0,5,21,10,2,55
611,1,2,1,1.0,8,6745.0,21,3,2019,19,15,23,0,20,15
612,4,2,1,1.0,5,10262.0,15,6,2019,19,0,22,50,20,10
613,4,2,1,1.0,5,6540.0,27,3,2019,4,25,17,30,10,55
614,8,3,0,0.0,8,3873.0,6,4,2019,19,40,17,10,2,30
615,4,2,1,1.0,8,15554.0,9,5,2019,19,0,21,50,21,10
616,3,3,0,0.0,8,4804.0,27,5,2019,22,55,20,20,2,35
617,4,2,1,1.0,5,7438.0,27,3,2019,19,45,23,5,20,40
618,0,0,2,0.0,8,6181.0,3,5,2019,7,45,4,55,2,50
619,6,2,1,1.0,8,9424.0,1,5,2019,1,30,19,0,6,30
620,1,0,5,2.0,8,12725.0,12,3,2019,23,25,17,25,30,0
621,1,0,5,1.0,8,6046.0,15,3,2019,21,25,8,15,13,10
622,8,0,2,0.0,8,3971.0,15,6,2019,0,5,21,10,2,55
623,4,3,0,1.0,8,12692.0,6,6,2019,14,25,20,25,18,0
624,3,2,1,1.0,8,7451.0,6,3,2019,22,20,14,20,8,0
625,4,0,5,1.0,8,13817.0,12,3,2019,7,40,22,55,8,45
626,4,3,0,1.0,5,10703.0,6,5,2019,22,5,9,35,12,30
627,4,0,5,1.0,8,13817.0,12,3,2019,10,45,21,25,13,20
628,4,0,5,1.0,8,27210.0,15,3,2019,5,5,22,55,6,10
629,4,3,0,1.0,8,13941.0,18,5,2019,4,40,21,10,7,30
630,1,0,5,1.0,8,10246.0,1,3,2019,12,15,17,0,19,15
631,3,3,0,0.0,8,4804.0,6,5,2019,19,50,17,15,2,35
632,0,3,0,1.0,8,6810.0,6,6,2019,10,40,22,40,12,0
633,4,0,2,0.0,5,5198.0,1,5,2019,11,20,8,20,3,0
634,10,0,2,0.0,8,5613.0,3,5,2019,23,50,21,0,2,50
635,3,4,3,0.0,8,4784.0,3,3,2019,22,45,21,20,1,25
636,4,2,1,1.0,5,5406.0,21,3,2019,18,50,19,45,23,5
637,1,0,2,0.0,8,5228.0,27,4,2019,16,10,13,20,2,50
638,4,2,1,1.0,5,12898.0,27,5,2019,19,0,20,55,22,5
639,1,1,4,0.0,8,4667.0,15,6,2019,13,55,11,40,2,15
640,4,3,0,1.0,8,14781.0,21,5,2019,19,50,14,5,5,45
641,10,0,2,0.0,8,5403.0,21,4,2019,12,35,9,45,2,50
642,4,3,0,1.0,5,9899.0,12,6,2019,23,35,14,5,9,30
643,4,2,1,2.0,5,13029.0,21,5,2019,4,25,19,30,8,55
644,10,3,0,1.0,8,9187.0,18,5,2019,10,45,17,0,17,45
645,3,0,2,0.0,8,4823.0,24,5,2019,22,50,20,0,2,50
646,1,2,1,2.0,8,8665.0,27,3,2019,19,15,21,30,21,45
647,3,2,1,1.0,8,14871.0,6,3,2019,21,0,8,25,12,35
648,3,4,3,0.0,8,4049.0,21,6,2019,7,55,6,25,1,30
649,1,1,4,0.0,8,4667.0,12,6,2019,13,55,11,40,2,15
650,3,3,0,1.0,8,4226.0,9,4,2019,23,50,19,55,3,55
651,1,0,5,0.0,8,7591.0,3,3,2019,8,55,6,10,2,45
652,4,0,5,1.0,8,19225.0,6,3,2019,13,15,5,45,7,30
653,4,2,1,1.0,5,12898.0,27,5,2019,12,35,19,15,17,20
654,3,4,3,0.0,8,2754.0,9,6,2019,13,30,12,0,1,30
655,8,4,3,0.0,7,1965.0,3,5,2019,14,45,13,15,1,30
656,1,3,0,2.0,8,12835.0,24,3,2019,23,15,16,45,30,30
657,5,0,5,1.0,8,52229.0,1,3,2019,10,45,5,45,5,0
658,6,2,1,1.0,8,14533.0,15,5,2019,19,15,8,0,11,15
659,10,0,2,0.0,8,4668.0,24,6,2019,12,35,9,45,2,50
660,4,2,1,1.0,8,11822.0,9,4,2019,12,35,17,30,19,5
661,4,2,1,1.0,5,6017.0,27,3,2019,4,25,21,50,6,35
662,4,2,1,1.0,8,14714.0,9,6,2019,19,0,11,30,7,30
663,8,1,4,0.0,8,3597.0,9,6,2019,10,35,8,20,2,15
664,0,0,2,0.0,8,3383.0,24,4,2019,13,55,11,10,2,45
665,1,3,0,2.0,8,11642.0,18,5,2019,5,35,16,50,12,45
666,10,0,2,0.0,8,5403.0,27,4,2019,23,50,21,0,2,50
667,1,2,1,2.0,8,14221.0,3,3,2019,19,15,16,40,26,35
668,4,3,0,1.0,5,8586.0,18,5,2019,10,5,21,10,12,55
669,3,4,3,0.0,8,4049.0,12,6,2019,10,40,9,10,1,30
670,4,2,1,1.0,5,10262.0,3,6,2019,4,25,19,45,8,40
671,6,2,1,1.0,8,7888.0,21,5,2019,21,0,7,0,14,0
672,1,2,1,2.0,8,8236.0,21,3,2019,19,15,19,45,23,30
673,1,2,1,2.0,8,12961.0,6,6,2019,19,15,13,20,29,55
674,4,3,0,1.0,5,8586.0,9,5,2019,4,40,6,30,22,10
675,3,3,0,1.0,8,5279.0,18,5,2019,13,0,8,10,4,50
676,2,0,2,0.0,8,3419.0,18,6,2019,23,40,20,55,2,45
677,4,2,1,2.0,8,13292.0,15,6,2019,19,0,5,30,13,30
678,4,3,0,1.0,8,13067.0,15,5,2019,9,45,20,25,13,20
679,3,1,4,0.0,8,3597.0,3,5,2019,15,35,13,15,2,20
680,4,2,1,1.0,8,15554.0,18,5,2019,19,0,7,5,11,55
681,3,2,1,1.0,8,6027.0,15,5,2019,22,15,17,5,5,10
682,4,3,0,1.0,8,14781.0,9,5,2019,18,15,6,30,11,45
683,4,2,1,2.0,8,13376.0,1,6,2019,4,25,14,35,13,50
684,3,0,2,0.0,8,3943.0,27,5,2019,0,15,21,15,3,0
685,2,2,1,1.0,8,5842.0,12,6,2019,13,35,7,25,6,10
686,3,1,4,0.0,8,4326.0,15,3,2019,7,35,5,15,2,20
687,6,2,1,1.0,8,8937.0,1,6,2019,19,15,8,30,10,45
688,1,1,4,0.0,8,3670.0,21,3,2019,13,55,11,40,2,15
689,3,0,2,0.0,8,4823.0,18,6,2019,21,20,18,25,2,55
690,4,4,3,0.0,5,2071.0,3,4,2019,21,5,19,35,1,30
691,6,2,1,1.0,5,6093.0,27,6,2019,22,30,14,55,7,35
692,10,3,0,1.0,8,11682.0,24,3,2019,22,55,20,20,26,35
693,3,0,5,1.0,8,7774.0,3,3,2019,10,10,5,25,4,45
694,4,3,0,1.0,8,13067.0,12,5,2019,14,25,17,0,21,25
695,3,2,1,1.0,8,7514.0,27,5,2019,16,10,7,35,8,35
696,6,2,1,1.0,8,6838.0,9,4,2019,1,30,17,0,8,30
697,3,1,4,0.0,8,3858.0,18,3,2019,15,35,13,20,2,15
698,6,2,1,1.0,8,6795.0,15,6,2019,1,30,12,50,12,40
699,4,2,1,2.0,8,16263.0,27,5,2019,4,25,20,0,8,25
700,1,3,0,1.0,8,8576.0,9,5,2019,18,30,16,50,25,40
701,1,0,2,0.0,8,5228.0,6,5,2019,12,45,10,0,2,45
702,4,2,1,2.0,8,16704.0,1,5,2019,4,25,23,5,29,20
703,3,3,0,0.0,8,8872.0,24,3,2019,23,5,20,25,2,40
704,2,0,2,0.0,8,3898.0,3,5,2019,14,30,11,40,2,50
705,8,1,4,0.0,7,3332.0,21,3,2019,20,5,17,45,2,20
706,4,3,0,1.0,5,5608.0,21,5,2019,17,35,10,20,7,15
707,4,3,0,1.0,8,13941.0,9,5,2019,4,40,8,25,20,15
708,6,2,1,1.0,8,9100.0,21,3,2019,19,15,7,30,11,45
709,10,0,2,0.0,8,4878.0,15,6,2019,19,35,17,0,2,35
710,3,2,1,1.0,8,6416.0,1,6,2019,21,0,7,30,13,30
711,8,4,3,0.0,8,2017.0,12,5,2019,7,15,5,45,1,30
712,4,2,1,2.0,8,10976.0,27,3,2019,19,45,19,10,24,35
713,4,3,0,1.0,5,10031.0,24,3,2019,16,20,19,45,20,35
714,3,3,0,0.0,8,4462.0,18,3,2019,8,20,5,30,2,50
715,3,2,1,1.0,8,5073.0,1,4,2019,12,10,7,35,4,35
716,3,1,4,0.0,8,4326.0,27,3,2019,7,35,5,15,2,20
717,7,2,1,1.0,8,10161.0,21,3,2019,19,15,7,30,11,45
718,3,4,3,0.0,8,3175.0,12,6,2019,18,25,16,55,1,30
719,10,3,0,1.0,8,12312.0,24,3,2019,9,10,20,20,12,50
720,4,2,1,2.0,8,12604.0,21,3,2019,18,50,18,20,24,30
721,6,2,1,1.0,8,10877.0,15,6,2019,19,0,7,30,11,30
722,3,3,0,1.0,8,4226.0,18,5,2019,10,20,6,20,4,0
723,4,2,1,1.0,5,5406.0,6,4,2019,19,0,8,0,11,0
724,3,2,1,1.0,8,8618.0,15,5,2019,7,25,2,0,5,25
725,3,3,0,0.0,8,4174.0,18,4,2019,19,50,17,15,2,35
726,2,2,1,1.0,8,10651.0,1,6,2019,19,35,14,25,5,10
727,4,2,1,1.0,5,5963.0,21,3,2019,4,25,18,15,10,10
728,4,2,1,2.0,5,10368.0,12,6,2019,12,35,9,40,26,55
729,3,4,3,1.0,8,7681.0,6,3,2019,23,0,15,45,7,15
